0.137931034482759,0.14792899408284,0.158982511923688,0.171232876712329,0.184842883548983,0.2,0.216919739696312,0.235849056603774,0.25706940874036,0.280898876404494,0.307692307692308,0.337837837837838,0.371747211895911,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.409836065573771,0.452488687782805,0.5,0.552486187845304,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.552486187845304,0.5,0.452488687782805,0.409836065573771,0.371747211895911,0.337837837837838,0.307692307692308,0.280898876404495,0.25706940874036,0.235849056603774,0.216919739696312,0.2,0.184842883548983,0.171232876712329,0.158982511923688,0.14792899408284,0.137931034482759,0.128865979381443,0.120627261761158,0.113122171945701,0.106269925611052,0.1,0.0942507068803016,0.0889679715302491,0.0841042893187553,0.0796178343949045,0.0754716981132075,0.0716332378223496,0.068073519400953,0.0647668393782384,0.0616903146206046,0.0588235294117647,0.0561482313307131,0.0536480686695279,0.0513083632632119,0.0491159135559922,0.0470588235294118,0.0451263537906137,0.043308791684712,0.0415973377703827,0.039984006397441,0.0384615384615385
0.137931034482759,0.14792899408284,0.158982511923688,0.171232876712329,0.184842883548983,0.2,0.216919739696312,0.235849056603774,0.25706940874036,0.280898876404494,0.307692307692308,0.337837837837838,0.371747211895911,0.409836065573771,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.409836065573771,0.409836065573771,0.452488687782805,0.5,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.5,0.452488687782805,0.409836065573771,0.371747211895911,0.337837837837838,0.307692307692308,0.280898876404495,0.25706940874036,0.235849056603774,0.216919739696312,0.2,0.184842883548983,0.171232876712329,0.158982511923688,0.14792899408284,0.137931034482759,0.128865979381443,0.120627261761158,0.113122171945701,0.106269925611052,0.1,0.0942507068803016,0.0889679715302491,0.0841042893187553,0.0796178343949045,0.0754716981132075,0.0716332378223496,0.068073519400953,0.0647668393782384,0.0616903146206046,0.0588235294117647,0.0561482313307131,0.0536480686695279,0.0513083632632119,0.0491159135559922,0.0470588235294118,0.0451263537906137,0.043308791684712,0.0415973377703827,0.039984006397441,0.0384615384615385
0.137931034482759,0.14792899408284,0.158982511923688,0.171232876712329,0.184842883548983,0.2,0.216919739696312,0.235849056603774,0.25706940874036,0.280898876404494,0.307692307692308,0.337837837837838,0.371747211895911,0.409836065573771,0.452488687782805,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.452488687782805,0.409836065573771,0.409836065573771,0.452488687782805,0.5,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.5,0.452488687782805,0.409836065573771,0.371747211895911,0.337837837837838,0.307692307692308,0.280898876404495,0.25706940874036,0.235849056603774,0.216919739696312,0.2,0.184842883548983,0.171232876712329,0.158982511923688,0.14792899408284,0.137931034482759,0.128865979381443,0.120627261761158,0.113122171945701,0.106269925611052,0.1,0.0942507068803016,0.0889679715302491,0.0841042893187553,0.0796178343949045,0.0754716981132075,0.0716332378223496,0.068073519400953,0.0647668393782384,0.0616903146206046,0.0588235294117647,0.0561482313307131,0.0536480686695279,0.0513083632632119,0.0491159135559922,0.0470588235294118,0.0451263537906137,0.043308791684712,0.0415973377703827,0.039984006397441,0.0384615384615385
0.137931034482759,0.14792899408284,0.158982511923688,0.171232876712329,0.184842883548983,0.2,0.216919739696312,0.235849056603774,0.25706940874036,0.280898876404494,0.307692307692308,0.337837837837838,0.371747211895911,0.409836065573771,0.452488687782805,0.5,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.502857142857143,0.5,0.452488687782805,0.409836065573771,0.409836065573771,0.452488687782805,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.452488687782805,0.409836065573771,0.371747211895911,0.337837837837838,0.307692307692308,0.280898876404495,0.25706940874036,0.235849056603774,0.216919739696312,0.2,0.184842883548983,0.171232876712329,0.158982511923688,0.14792899408284,0.137931034482759,0.128865979381443,0.120627261761158,0.113122171945701,0.106269925611052,0.1,0.0942507068803016,0.0889679715302491,0.0841042893187553,0.0796178343949045,0.0754716981132075,0.0716332378223496,0.068073519400953,0.0647668393782384,0.0616903146206046,0.0588235294117647,0.0561482313307131,0.0536480686695279,0.0513083632632119,0.0491159135559922,0.0470588235294118,0.0451263537906137,0.043308791684712,0.0415973377703827,0.039984006397441,0.0384615384615385
0.137931034482759,0.14792899408284,0.158982511923688,0.171232876712329,0.184842883548983,0.2,0.216919739696312,0.235849056603774,0.25706940874036,0.280898876404494,0.307692307692308,0.337837837837838,0.371747211895911,0.409836065573771,0.452488687782805,0.5,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.544285714285714,0.5,0.452488687782805,0.409836065573771,0.409836065573771,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.409836065573771,0.371747211895911,0.337837837837838,0.307692307692308,0.280898876404495,0.25706940874036,0.235849056603774,0.216919739696312,0.2,0.184842883548983,0.171232876712329,0.158982511923688,0.14792899408284,0.137931034482759,0.128865979381443,0.120627261761158,0.113122171945701,0.106269925611052,0.1,0.0942507068803016,0.0889679715302491,0.0841042893187553,0.0796178343949045,0.0754716981132075,0.0716332378223496,0.068073519400953,0.0647668393782384,0.0616903146206046,0.0588235294117647,0.0561482313307131,0.0536480686695279,0.0513083632632119,0.0491159135559922,0.0470588235294118,0.0451263537906137,0.043308791684712,0.0415973377703827,0.039984006397441,0.0384615384615385
0.137931034482759,0.14792899408284,0.158982511923688,0.171232876712329,0.184842883548983,0.2,0.216919739696312,0.235849056603774,0.25706940874036,0.280898876404494,0.307692307692308,0.337837837837838,0.371747211895911,0.409836065573771,0.452488687782805,0.5,0.552486187845304,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.585714285714286,0.552486187845304,0.5,0.452488687782805,0.409836065573771,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.371747211895911,0.337837837837838,0.307692307692308,0.280898876404495,0.25706940874036,0.235849056603774,0.216919739696312,0.2,0.184842883548983,0.171232876712329,0.158982511923688,0.14792899408284,0.137931034482759,0.128865979381443,0.120627261761158,0.113122171945701,0.106269925611052,0.1,0.0942507068803016,0.0889679715302491,0.0841042893187553,0.0796178343949045,0.0754716981132075,0.0716332378223496,0.068073519400953,0.0647668393782384,0.0616903146206046,0.0588235294117647,0.0561482313307131,0.0536480686695279,0.0513083632632119,0.0491159135559922,0.0470588235294118,0.0451263537906137,0.043308791684712,0.0415973377703827,0.039984006397441,0.0384615384615385
0.137931034482759,0.14792899408284,0.158982511923688,0.171232876712329,0.184842883548983,0.2,0.216919739696312,0.235849056603774,0.25706940874036,0.280898876404494,0.307692307692308,0.337837837837838,0.371747211895911,0.409836065573771,0.452488687782805,0.5,0.552486187845304,0.609756097560976,0.627142857142857,0.627142857142857,0.627142857142857,0.627142857142857,0.627142857142857,0.627142857142857,0.627142857142857,0.627142857142857,0.627142857142857,0.627142857142857,0.627142857142857,0.627142857142857,0.627142857142857,0.627142857142857,0.627142857142857,0.609756097560976,0.552486187845304,0.5,0.452488687782805,0.409836065573771,0.371747211895911,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.337837837837838,0.307692307692308,0.280898876404495,0.25706940874036,0.235849056603774,0.216919739696312,0.2,0.184842883548983,0.171232876712329,0.158982511923688,0.14792899408284,0.137931034482759,0.128865979381443,0.120627261761158,0.113122171945701,0.106269925611052,0.1,0.0942507068803016,0.0889679715302491,0.0841042893187553,0.0796178343949045,0.0754716981132075,0.0716332378223496,0.068073519400953,0.0647668393782384,0.0616903146206046,0.0588235294117647,0.0561482313307131,0.0536480686695279,0.0513083632632119,0.0491159135559922,0.0470588235294118,0.0451263537906137,0.043308791684712,0.0415973377703827,0.039984006397441,0.0384615384615385
0.137931034482759,0.14792899408284,0.158982511923688,0.171232876712329,0.184842883548983,0.2,0.216919739696312,0.235849056603774,0.25706940874036,0.280898876404494,0.307692307692308,0.337837837837838,0.371747211895911,0.409836065573771,0.452488687782805,0.5,0.552486187845304,0.609756097560976,0.668571428571429,0.668571428571429,0.668571428571429,0.668571428571429,0.668571428571429,0.668571428571429,0.668571428571429,0.668571428571429,0.668571428571429,0.668571428571429,0.668571428571429,0.668571428571429,0.668571428571429,0.668571428571429,0.668571428571429,0.609756097560976,0.552486187845304,0.5,0.452488687782805,0.409836065573771,0.371747211895911,0.337837837837838,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.307692307692308,0.280898876404495,0.25706940874036,0.235849056603774,0.216919739696312,0.2,0.184842883548983,0.171232876712329,0.158982511923688,0.14792899408284,0.137931034482759,0.128865979381443,0.120627261761158,0.113122171945701,0.106269925611052,0.1,0.0942507068803016,0.0889679715302491,0.0841042893187553,0.0796178343949045,0.0754716981132075,0.0716332378223496,0.068073519400953,0.0647668393782384,0.0616903146206046,0.0588235294117647,0.0561482313307131,0.0536480686695279,0.0513083632632119,0.0491159135559922,0.0470588235294118,0.0451263537906137,0.043308791684712,0.0415973377703827,0.039984006397441,0.0384615384615385
0.137931034482759,0.14792899408284,0.158982511923688,0.171232876712329,0.184842883548983,0.2,0.216919739696312,0.235849056603774,0.25706940874036,0.280898876404494,0.307692307692308,0.337837837837838,0.371747211895911,0.409836065573771,0.452488687782805,0.5,0.552486187845304,0.609756097560976,0.671140939597315,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.671140939597315,0.609756097560976,0.552486187845304,0.5,0.452488687782805,0.409836065573771,0.371747211895911,0.337837837837838,0.307692307692308,0.280898876404494,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.25706940874036,0.235849056603774,0.216919739696312,0.2,0.184842883548983,0.171232876712329,0.158982511923688,0.14792899408284,0.137931034482759,0.128865979381443,0.120627261761158,0.113122171945701,0.106269925611052,0.1,0.0942507068803016,0.0889679715302491,0.0841042893187553,0.0796178343949045,0.0754716981132075,0.0716332378223496,0.068073519400953,0.0647668393782384,0.0616903146206046,0.0588235294117647,0.0561482313307131,0.0536480686695279,0.0513083632632119,0.0491159135559922,0.0470588235294118,0.0451263537906137,0.043308791684712,0.0415973377703827,0.039984006397441,0.0384615384615385
0.137931034482759,0.14792899408284,0.158982511923688,0.171232876712329,0.184842883548983,0.2,0.216919739696312,0.235849056603774,0.25706940874036,0.280898876404494,0.307692307692308,0.337837837837838,0.371747211895911,0.409836065573771,0.452488687782805,0.5,0.552486187845304,0.609756097560976,0.671140939597315,0.735294117647059,0.751428571428571,0.751428571428571,0.751428571428571,0.751428571428571,0.751428571428571,0.751428571428571,0.751428571428571,0.751428571428571,0.751428571428571,0.751428571428571,0.751428571428571,0.735294117647059,0.671140939597315,0.609756097560976,0.552486187845304,0.5,0.452488687782805,0.409836065573771,0.371747211895911,0.337837837837838,0.307692307692308,0.280898876404494,0.25706940874036,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.235849056603774,0.216919739696312,0.2,0.184842883548983,0.171232876712329,0.158982511923688,0.14792899408284,0.137931034482759,0.128865979381443,0.120627261761158,0.113122171945701,0.106269925611052,0.1,0.0942507068803016,0.0889679715302491,0.0841042893187553,0.0796178343949045,0.0754716981132075,0.0716332378223496,0.068073519400953,0.0647668393782384,0.0616903146206046,0.0588235294117647,0.0561482313307131,0.0536480686695279,0.0513083632632119,0.0491159135559922,0.0470588235294118,0.0451263537906137,0.043308791684712,0.0415973377703827,0.039984006397441,0.0384615384615385
0.137931034482759,0.14792899408284,0.158982511923688,0.171232876712329,0.184842883548983,0.2,0.216919739696312,0.235849056603774,0.25706940874036,0.280898876404494,0.307692307692308,0.337837837837838,0.371747211895911,0.409836065573771,0.452488687782805,0.5,0.552486187845304,0.609756097560976,0.671140939597315,0.735294117647059,0.792857142857143,0.792857142857143,0.792857142857143,0.792857142857143,0.792857142857143,0.792857142857143,0.792857142857143,0.792857142857143,0.792857142857143,0.792857142857143,0.792857142857143,0.735294117647059,0.671140939597315,0.609756097560976,0.552486187845304,0.5,0.452488687782805,0.409836065573771,0.371747211895911,0.337837837837838,0.307692307692308,0.280898876404494,0.25706940874036,0.235849056603774,0.216919739696312,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.184842883548983,0.171232876712329,0.158982511923688,0.14792899408284,0.137931034482759,0.128865979381443,0.120627261761158,0.113122171945701,0.106269925611052,0.1,0.0942507068803016,0.0889679715302491,0.0841042893187553,0.0796178343949045,0.0754716981132075,0.0716332378223496,0.068073519400953,0.0647668393782384,0.0616903146206046,0.0588235294117647,0.0561482313307131,0.0536480686695279,0.0513083632632119,0.0491159135559922,0.0470588235294118,0.0451263537906137,0.043308791684712,0.0415973377703827,0.039984006397441,0.0384615384615385
0.137931034482759,0.14792899408284,0.158982511923688,0.171232876712329,0.184842883548983,0.2,0.216919739696312,0.235849056603774,0.25706940874036,0.280898876404494,0.307692307692308,0.337837837837838,0.371747211895911,0.409836065573771,0.452488687782805,0.5,0.552486187845304,0.609756097560976,0.671140939597315,0.735294117647059,0.8,0.834285714285714,0.834285714285714,0.834285714285714,0.834285714285714,0.834285714285714,0.834285714285714,0.834285714285714,0.834285714285714,0.834285714285714,0.8,0.735294117647059,0.671140939597315,0.609756097560976,0.552486187845304,0.5,0.452488687782805,0.409836065573771,0.371747211895911,0.337837837837838,0.307692307692308,0.280898876404494,0.25706940874036,0.235849056603774,0.216919739696312,0.2,0.184842883548983,0.171232876712329,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.158982511923688,0.14792899408284,0.137931034482759,0.128865979381443,0.120627261761158,0.113122171945701,0.106269925611052,0.1,0.0942507068803016,0.0889679715302491,0.0841042893187553,0.0796178343949045,0.0754716981132075,0.0716332378223496,0.068073519400953,0.0647668393782384,0.0616903146206046,0.0588235294117647,0.0561482313307131,0.0536480686695279,0.0513083632632119,0.0491159135559922,0.0470588235294118,0.0451263537906137,0.043308791684712,0.0415973377703827,0.039984006397441,0.0384615384615385
0.137931034482759,0.14792899408284,0.158982511923688,0.171232876712329,0.184842883548983,0.2,0.216919739696312,0.235849056603774,0.25706940874036,0.280898876404494,0.307692307692308,0.337837837837838,0.371747211895911,0.409836065573771,0.452488687782805,0.5,0.552486187845304,0.609756097560976,0.671140939597315,0.735294117647059,0.8,0.862068965517241,0.875714285714286,0.875714285714286,0.875714285714286,0.875714285714286,0.875714285714286,0.875714285714286,0.875714285714286,0.862068965517241,0.8,0.735294117647059,0.671140939597315,0.609756097560976,0.552486187845304,0.5,0.452488687782805,0.409836065573771,0.371747211895911,0.337837837837838,0.307692307692308,0.280898876404494,0.25706940874036,0.235849056603774,0.216919739696312,0.2,0.184842883548983,0.171232876712329,0.158982511923688,0.14792899408284,0.137931034482759,0.128865979381443,0.120627261761158,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.113122171945701,0.106269925611052,0.1,0.0942507068803016,0.0889679715302491,0.0841042893187553,0.0796178343949045,0.0754716981132075,0.0716332378223496,0.068073519400953,0.0647668393782384,0.0616903146206046,0.0588235294117647,0.0561482313307131,0.0536480686695279,0.0513083632632119,0.0491159135559922,0.0470588235294118,0.0451263537906137,0.043308791684712,0.0415973377703827,0.039984006397441,0.0384615384615385
0.137931034482759,0.14792899408284,0.158982511923688,0.171232876712329,0.184842883548983,0.2,0.216919739696312,0.235849056603774,0.25706940874036,0.280898876404494,0.307692307692308,0.337837837837838,0.371747211895911,0.409836065573771,0.452488687782805,0.5,0.552486187845304,0.609756097560976,0.671140939597315,0.735294117647059,0.8,0.862068965517241,0.917142857142857,0.917142857142857,0.917142857142857,0.917142857142857,0.917142857142857,0.917142857142857,0.917142857142857,0.862068965517241,0.8,0.735294117647059,0.671140939597315,0.609756097560976,0.552486187845304,0.5,0.452488687782805,0.409836065573771,0.371747211895911,0.337837837837838,0.307692307692308,0.280898876404494,0.25706940874036,0.235849056603774,0.216919739696312,0.2,0.184842883548983,0.171232876712329,0.158982511923688,0.14792899408284,0.137931034482759,0.128865979381443,0.120627261761158,0.113122171945701,0.106269925611052,0.1,0.0942507068803016,0.0889679715302491,0.0841042893187552,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.0796178343949045,0.0754716981132075,0.0716332378223496,0.068073519400953,0.0647668393782384,0.0616903146206046,0.0588235294117647,0.0561482313307131,0.0536480686695279,0.0513083632632119,0.0491159135559922,0.0470588235294118,0.0451263537906137,0.043308791684712,0.0415973377703827,0.039984006397441,0.0384615384615385
0.137931034482759,0.14792899408284,0.158982511923688,0.171232876712329,0.184842883548983,0.2,0.216919739696312,0.235849056603774,0.25706940874036,0.280898876404494,0.307692307692308,0.337837837837838,0.371747211895911,0.409836065573771,0.452488687782805,0.5,0.552486187845304,0.609756097560976,0.671140939597315,0.735294117647059,0.8,0.862068965517241,0.91743119266055,0.958571428571429,0.958571428571429,0.958571428571429,0.958571428571429,0.958571428571429,0.91743119266055,0.862068965517241,0.8,0.735294117647059,0.671140939597315,0.609756097560976,0.552486187845304,0.5,0.452488687782805,0.409836065573771,0.371747211895911,0.337837837837838,0.307692307692308,0.280898876404494,0.25706940874036,0.235849056603774,0.216919739696312,0.2,0.184842883548983,0.171232876712329,0.158982511923688,0.14792899408284,0.137931034482759,0.128865979381443,0.120627261761158,0.113122171945701,0.106269925611052,0.1,0.0942507068803016,0.0889679715302491,0.0841042893187552,0.0796178343949045,0.0754716981132075,0.0716332378223496,0.068073519400953,0.0647668393782384,0.0616903146206046,0.0588235294117647,0.0561482313307131,0.0536480686695279,0.0513083632632119,0.0491159135559922,0.0470588235294118,0.0451263537906137,0.043308791684712,0.0415973377703827,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.039984006397441,0.0384615384615385
0.137931034482759,0.14792899408284,0.158982511923688,0.171232876712329,0.184842883548983,0.2,0.216919739696312,0.235849056603774,0.25706940874036,0.280898876404494,0.307692307692308,0.337837837837838,0.371747211895911,0.409836065573771,0.452488687782805,0.5,0.552486187845304,0.609756097560976,0.671140939597315,0.735294117647059,0.8,0.862068965517241,0.91743119266055,0.961538461538461,0.99009900990099,1,0.99009900990099,0.961538461538461,0.91743119266055,0.862068965517241,0.8,0.735294117647059,0.671140939597315,0.609756097560976,0.552486187845304,0.5,0.452488687782805,0.409836065573771,0.371747211895911,0.337837837837838,0.307692307692308,0.280898876404494,0.25706940874036,0.235849056603774,0.216919739696312,0.2,0.184842883548983,0.171232876712329,0.158982511923688,0.14792899408284,0.137931034482759,0.128865979381443,0.120627261761158,0.113122171945701,0.106269925611052,0.1,0.0942507068803016,0.0889679715302491,0.0841042893187552,0.0796178343949045,0.0754716981132075,0.0716332378223496,0.068073519400953,0.0647668393782384,0.0616903146206046,0.0588235294117647,0.0561482313307131,0.0536480686695279,0.0513083632632119,0.0491159135559922,0.0470588235294118,0.0451263537906137,0.043308791684712,0.0415973377703827,0.039984006397441,0.0384615384615385,0.0370233246945576,0.0356633380884451,0.0343760742523204,0.03315649867374,0.032,0.030902348578492,0.0298596595998806,0.0288683602771363,0.0279251605696733,0.027027027027027,0.0261711593823606,0.0253549695740365,0.0245760629147211,0.0238322211630124,0.023121387283237,0.0224416517055655,0.0217912399215515,0.0211685012701101,0.020571898786258,0.02,0.0194514685858782,0.0189250567751703,0.0184195984527537,0.0179340028694405,0.0174672489082969
0.137931034482759,0.14792899408284,0.158982511923688,0.171232876712329,0.184842883548983,0.2,0.216919739696312,0.235849056603774,0.25706940874036,0.280898876404494,0.307692307692308,0.337837837837838,0.371747211895911,0.409836065573771,0.452488687782805,0.5,0.552486187845304,0.609756097560976,0.671140939597315,0.735294117647059,0.8,0.862068965517241,0.91743119266055,0.958571428571429,0.958571428571429,0.958571428571429,0.958571428571429,0.958571428571429,0.91743119266055,0.862068965517241,0.8,0.735294117647059,0.671140939597315,0.609756097560976,0.552486187845304,0.5,0.452488687782805,0.409836065573771,0.371747211895911,0.337837837837838,0.307692307692308,0.280898876404494,0.25706940874036,0.235849056603774,0.216919739696312,0.2,0.184842883548983,0.171232876712329,0.158982511923688,0.14792899408284,0.137931034482759,0.128865979381443,0.120627261761158,0.113122171945701,0.106269925611052,0.1,0.0942507068803016,0.0889679715302491,0.0841042893187552,0.0796178343949045,0.0754716981132075,0.0716332378223496,0.068073519400953,0.0647668393782384,0.0616903146206046,0.0588235294117647,0.0561482313307131,0.0536480686695279,0.0513083632632119,0.0491159135559922,0.0470588235294118,0.0451263537906137,0.043308791684712,0.0415973377703827,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.039984006397441,0.0384615384615385
0.137931034482759,0.14792899408284,0.158982511923688,0.171232876712329,0.184842883548983,0.2,0.216919739696312,0.235849056603774,0.25706940874036,0.280898876404494,0.307692307692308,0.337837837837838,0.371747211895911,0.409836065573771,0.452488687782805,0.5,0.552486187845304,0.609756097560976,0.671140939597315,0.735294117647059,0.8,0.862068965517241,0.917142857142857,0.917142857142857,0.917142857142857,0.917142857142857,0.917142857142857,0.917142857142857,0.917142857142857,0.862068965517241,0.8,0.735294117647059,0.671140939597315,0.609756097560976,0.552486187845304,0.5,0.452488687782805,0.409836065573771,0.371747211895911,0.337837837837838,0.307692307692308,0.280898876404494,0.25706940874036,0.235849056603774,0.216919739696312,0.2,0.184842883548983,0.171232876712329,0.158982511923688,0.14792899408284,0.137931034482759,0.128865979381443,0.120627261761158,0.113122171945701,0.106269925611052,0.1,0.0942507068803016,0.0889679715302491,0.0841042893187552,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0800000000000001,0.0796178343949045,0.0754716981132075,0.0716332378223496,0.068073519400953,0.0647668393782384,0.0616903146206046,0.0588235294117647,0.0561482313307131,0.0536480686695279,0.0513083632632119,0.0491159135559922,0.0470588235294118,0.0451263537906137,0.043308791684712,0.0415973377703827,0.039984006397441,0.0384615384615385
0.137931034482759,0.14792899408284,0.158982511923688,0.171232876712329,0.184842883548983,0.2,0.216919739696312,0.235849056603774,0.25706940874036,0.280898876404494,0.307692307692308,0.337837837837838,0.371747211895911,0.409836065573771,0.452488687782805,0.5,0.552486187845304,0.609756097560976,0.671140939597315,0.735294117647059,0.8,0.862068965517241,0.875714285714286,0.875714285714286,0.875714285714286,0.875714285714286,0.875714285714286,0.875714285714286,0.875714285714286,0.862068965517241,0.8,0.735294117647059,0.671140939597315,0.609756097560976,0.552486187845304,0.5,0.452488687782805,0.409836065573771,0.371747211895911,0.337837837837838,0.307692307692308,0.280898876404494,0.25706940874036,0.235849056603774,0.216919739696312,0.2,0.184842883548983,0.171232876712329,0.158982511923688,0.14792899408284,0.137931034482759,0.128865979381443,0.120627261761158,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.113122171945701,0.106269925611052,0.1,0.0942507068803016,0.0889679715302491,0.0841042893187553,0.0796178343949045,0.0754716981132075,0.0716332378223496,0.068073519400953,0.0647668393782384,0.0616903146206046,0.0588235294117647,0.0561482313307131,0.0536480686695279,0.0513083632632119,0.0491159135559922,0.0470588235294118,0.0451263537906137,0.043308791684712,0.0415973377703827,0.039984006397441,0.0384615384615385
